scenario_id,fleet_size,hotpatch_delivery_success,hotpatch_delivery_delay_h,ota_rollout_duration_days,attack_attempt_level,attack_attempt_rate_per_vehicle_day,rollback_failure_rate,effective_hotpatch_success,ota_only_exposure_vehicle_days,hotpatch_first_exposure_vehicle_days,exposure_reduction_vehicle_days,exposure_reduction_fraction,ota_only_expected_attack_attempts,hotpatch_first_expected_attack_attempts,ota_only_expected_successful_attacks,hotpatch_first_expected_successful_attacks,attack_success_probability,model
FS1424,10000,0.85,72,30,low,0.0100,0.01,0.841500,150000.000000,47757.750000,102242.250000,0.681615,1500.000000,477.577500,1161.000000,369.644985,0.774000,uniform_ota_closed_form_expectation
FS1425,10000,0.85,72,30,low,0.0100,0.05,0.807500,150000.000000,51888.750000,98111.250000,0.654075,1500.000000,518.887500,1161.000000,401.618925,0.774000,uniform_ota_closed_form_expectation
FS1426,10000,0.85,72,30,medium,0.0500,0.00,0.850000,150000.000000,46725.000000,103275.000000,0.688500,7500.000000,2336.250000,5805.000000,1808.257500,0.774000,uniform_ota_closed_form_expectation
FS1427,10000,0.85,72,30,medium,0.0500,0.01,0.841500,150000.000000,47757.750000,102242.250000,0.681615,7500.000000,2387.887500,5805.000000,1848.224925,0.774000,uniform_ota_closed_form_expectation
FS1428,10000,0.85,72,30,medium,0.0500,0.05,0.807500,150000.000000,51888.750000,98111.250000,0.654075,7500.000000,2594.437500,5805.000000,2008.094625,0.774000,uniform_ota_closed_form_expectation
FS1429,10000,0.85,72,30,high,0.2000,0.00,0.850000,150000.000000,46725.000000,103275.000000,0.688500,30000.000000,9345.000000,23220.000000,7233.030000,0.774000,uniform_ota_closed_form_expectation
FS1430,10000,0.85,72,30,high,0.2000,0.01,0.841500,150000.000000,47757.750000,102242.250000,0.681615,30000.000000,9551.550000,23220.000000,7392.899700,0.774000,uniform_ota_closed_form_expectation
FS1431,10000,0.85,72,30,high,0.2000,0.05,0.807500,150000.000000,51888.750000,98111.250000,0.654075,30000.000000,10377.750000,23220.000000,8032.378500,0.774000,uniform_ota_closed_form_expectation
FS1432,10000,0.85,72,60,low,0.0100,0.00,0.850000,300000.000000,69862.500000,230137.500000,0.767125,3000.000000,698.625000,2322.000000,540.735750,0.774000,uniform_ota_closed_form_expectation
FS1433,10000,0.85,72,60,low,0.0100,0.01,0.841500,300000.000000,72163.875000,227836.125000,0.759454,3000.000000,721.638750,2322.000000,558.548392,0.774000,uniform_ota_closed_form_expectation
FS1434,10000,0.85,72,60,low,0.0100,0.05,0.807500,300000.000000,81369.375000,218630.625000,0.728769,3000.000000,813.693750,2322.000000,629.798963,0.774000,uniform_ota_closed_form_expectation
FS1435,10000,0.85,72,60,medium,0.0500,0.00,0.850000,300000.000000,69862.500000,230137.500000,0.767125,15000.000000,3493.125000,11610.000000,2703.678750,0.774000,uniform_ota_closed_form_expectation
FS1436,10000,0.85,72,60,medium,0.0500,0.01,0.841500,300000.000000,72163.875000,227836.125000,0.759454,15000.000000,3608.193750,11610.000000,2792.741962,0.774000,uniform_ota_closed_form_expectation
FS1437,10000,0.85,72,60,medium,0.0500,0.05,0.807500,300000.000000,81369.375000,218630.625000,0.728769,15000.000000,4068.468750,11610.000000,3148.994813,0.774000,uniform_ota_closed_form_expectation
FS1438,10000,0.85,72,60,high,0.2000,0.00,0.850000,300000.000000,69862.500000,230137.500000,0.767125,60000.000000,13972.500000,46440.000000,10814.715000,0.774000,uniform_ota_closed_form_expectation
FS1439,10000,0.85,72,60,high,0.2000,0.01,0.841500,300000.000000,72163.875000,227836.125000,0.759454,60000.000000,14432.775000,46440.000000,11170.967850,0.774000,uniform_ota_closed_form_expectation
FS1440,10000,0.85,72,60,high,0.2000,0.05,0.807500,300000.000000,81369.375000,218630.625000,0.728769,60000.000000,16273.875000,46440.000000,12595.979250,0.774000,uniform_ota_closed_form_expectation
FS1441,10000,0.95,1,7,low,0.0100,0.00,0.950000,35000.000000,2144.655258,32855.344742,0.938724,350.000000,21.446553,270.900000,16.599632,0.774000,uniform_ota_closed_form_expectation
FS1442,10000,0.95,1,7,low,0.0100,0.01,0.940500,35000.000000,2473.208705,32526.791295,0.929337,350.000000,24.732087,270.900000,19.142635,0.774000,uniform_ota_closed_form_expectation
FS1443,10000,0.95,1,7,low,0.0100,0.05,0.902500,35000.000000,3787.422495,31212.577505,0.891788,350.000000,37.874225,270.900000,29.314650,0.774000,uniform_ota_closed_form_expectation
FS1444,10000,0.95,1,7,medium,0.0500,0.00,0.950000,35000.000000,2144.655258,32855.344742,0.938724,1750.000000,107.232763,1354.500000,82.998158,0.774000,uniform_ota_closed_form_expectation
FS1445,10000,0.95,1,7,medium,0.0500,0.01,0.940500,35000.000000,2473.208705,32526.791295,0.929337,1750.000000,123.660435,1354.500000,95.713177,0.774000,uniform_ota_closed_form_expectation
FS1446,10000,0.95,1,7,medium,0.0500,0.05,0.902500,35000.000000,3787.422495,31212.577505,0.891788,1750.000000,189.371125,1354.500000,146.573251,0.774000,uniform_ota_closed_form_expectation
FS1447,10000,0.95,1,7,high,0.2000,0.00,0.950000,35000.000000,2144.655258,32855.344742,0.938724,7000.000000,428.931052,5418.000000,331.992634,0.774000,uniform_ota_closed_form_expectation
FS1448,10000,0.95,1,7,high,0.2000,0.01,0.940500,35000.000000,2473.208705,32526.791295,0.929337,7000.000000,494.641741,5418.000000,382.852708,0.774000,uniform_ota_closed_form_expectation
FS1449,10000,0.95,1,7,high,0.2000,0.05,0.902500,35000.000000,3787.422495,31212.577505,0.891788,7000.000000,757.484499,5418.000000,586.293002,0.774000,uniform_ota_closed_form_expectation
FS1450,10000,0.95,1,14,low,0.0100,0.00,0.950000,70000.000000,3895.244296,66104.755704,0.944354,700.000000,38.952443,541.800000,30.149191,0.774000,uniform_ota_closed_form_expectation
FS1451,10000,0.95,1,14,low,0.0100,0.01,0.940500,70000.000000,4556.291853,65443.708147,0.934910,700.000000,45.562919,541.800000,35.265699,0.774000,uniform_ota_closed_form_expectation
FS1452,10000,0.95,1,14,low,0.0100,0.05,0.902500,70000.000000,7200.482081,62799.517919,0.897136,700.000000,72.004821,541.800000,55.731731,0.774000,uniform_ota_closed_form_expectation
FS1453,10000,0.95,1,14,medium,0.0500,0.00,0.950000,70000.000000,3895.244296,66104.755704,0.944354,3500.000000,194.762215,2709.000000,150.745954,0.774000,uniform_ota_closed_form_expectation
FS1454,10000,0.95,1,14,medium,0.0500,0.01,0.940500,70000.000000,4556.291853,65443.708147,0.934910,3500.000000,227.814593,2709.000000,176.328495,0.774000,uniform_ota_closed_form_expectation
FS1455,10000,0.95,1,14,medium,0.0500,0.05,0.902500,70000.000000,7200.482081,62799.517919,0.897136,3500.000000,360.024104,2709.000000,278.658657,0.774000,uniform_ota_closed_form_expectation
FS1456,10000,0.95,1,14,high,0.2000,0.00,0.950000,70000.000000,3895.244296,66104.755704,0.944354,14000.000000,779.048859,10836.000000,602.983817,0.774000,uniform_ota_closed_form_expectation
FS1457,10000,0.95,1,14,high,0.2000,0.01,0.940500,70000.000000,4556.291853,65443.708147,0.934910,14000.000000,911.258371,10836.000000,705.313979,0.774000,uniform_ota_closed_form_expectation
FS1458,10000,0.95,1,14,high,0.2000,0.05,0.902500,70000.000000,7200.482081,62799.517919,0.897136,14000.000000,1440.096416,10836.000000,1114.634626,0.774000,uniform_ota_closed_form_expectation
FS1459,10000,0.95,1,30,low,0.0100,0.00,0.950000,150000.000000,7895.558449,142104.441551,0.947363,1500.000000,78.955584,1161.000000,61.111622,0.774000,uniform_ota_closed_form_expectation
FS1460,10000,0.95,1,30,low,0.0100,0.01,0.940500,150000.000000,9316.602865,140683.397135,0.937889,1500.000000,93.166029,1161.000000,72.110506,0.774000,uniform_ota_closed_form_expectation
FS1461,10000,0.95,1,30,low,0.0100,0.05,0.902500,150000.000000,15000.780527,134999.219473,0.899995,1500.000000,150.007805,1161.000000,116.106041,0.774000,uniform_ota_closed_form_expectation
FS1462,10000,0.95,1,30,medium,0.0500,0.00,0.950000,150000.000000,7895.558449,142104.441551,0.947363,7500.000000,394.777922,5805.000000,305.558112,0.774000,uniform_ota_closed_form_expectation
FS1463,10000,0.95,1,30,medium,0.0500,0.01,0.940500,150000.000000,9316.602865,140683.397135,0.937889,7500.000000,465.830143,5805.000000,360.552531,0.774000,uniform_ota_closed_form_expectation
FS1464,10000,0.95,1,30,medium,0.0500,0.05,0.902500,150000.000000,15000.780527,134999.219473,0.899995,7500.000000,750.039026,5805.000000,580.530206,0.774000,uniform_ota_closed_form_expectation
FS1465,10000,0.95,1,30,high,0.2000,0.00,0.950000,150000.000000,7895.558449,142104.441551,0.947363,30000.000000,1579.111690,23220.000000,1222.232448,0.774000,uniform_ota_closed_form_expectation
FS1466,10000,0.95,1,30,high,0.2000,0.01,0.940500,150000.000000,9316.602865,140683.397135,0.937889,30000.000000,1863.320573,23220.000000,1442.210123,0.774000,uniform_ota_closed_form_expectation
FS1467,10000,0.95,1,30,high,0.2000,0.05,0.902500,150000.000000,15000.780527,134999.219473,0.899995,30000.000000,3000.156105,23220.000000,2322.120826,0.774000,uniform_ota_closed_form_expectation
FS1468,10000,0.95,1,60,low,0.0100,0.00,0.950000,300000.000000,15395.695891,284604.304109,0.948681,3000.000000,153.956959,2322.000000,119.162686,0.774000,uniform_ota_closed_form_expectation
FS1469,10000,0.95,1,60,low,0.0100,0.01,0.940500,300000.000000,18241.738932,281758.261068,0.939194,3000.000000,182.417389,2322.000000,141.191059,0.774000,uniform_ota_closed_form_expectation
FS1470,10000,0.95,1,60,low,0.0100,0.05,0.902500,300000.000000,29625.911097,270374.088903,0.901247,3000.000000,296.259111,2322.000000,229.304552,0.774000,uniform_ota_closed_form_expectation
FS1471,10000,0.95,1,60,medium,0.0500,0.00,0.950000,300000.000000,15395.695891,284604.304109,0.948681,15000.000000,769.784795,11610.000000,595.813431,0.774000,uniform_ota_closed_form_expectation
FS1472,10000,0.95,1,60,medium,0.0500,0.01,0.940500,300000.000000,18241.738932,281758.261068,0.939194,15000.000000,912.086947,11610.000000,705.955297,0.774000,uniform_ota_closed_form_expectation
FS1473,10000,0.95,1,60,medium,0.0500,0.05,0.902500,300000.000000,29625.911097,270374.088903,0.901247,15000.000000,1481.295555,11610.000000,1146.522759,0.774000,uniform_ota_closed_form_expectation
FS1474,10000,0.95,1,60,high,0.2000,0.00,0.950000,300000.000000,15395.695891,284604.304109,0.948681,60000.000000,3079.139178,46440.000000,2383.253724,0.774000,uniform_ota_closed_form_expectation
FS1475,10000,0.95,1,60,high,0.2000,0.01,0.940500,300000.000000,18241.738932,281758.261068,0.939194,60000.000000,3648.347786,46440.000000,2823.821187,0.774000,uniform_ota_closed_form_expectation
FS1476,10000,0.95,1,60,high,0.2000,0.05,0.902500,300000.000000,29625.911097,270374.088903,0.901247,60000.000000,5925.182219,46440.000000,4586.091038,0.774000,uniform_ota_closed_form_expectation
FS1477,10000,0.95,6,7,low,0.0100,0.00,0.950000,35000.000000,4082.589286,30917.410714,0.883355,350.000000,40.825893,270.900000,31.599241,0.774000,uniform_ota_closed_form_expectation
FS1478,10000,0.95,6,7,low,0.0100,0.01,0.940500,35000.000000,4391.763393,30608.236607,0.874521,350.000000,43.917634,270.900000,33.992249,0.774000,uniform_ota_closed_form_expectation
FS1479,10000,0.95,6,7,low,0.0100,0.05,0.902500,35000.000000,5628.459821,29371.540179,0.839187,350.000000,56.284598,270.900000,43.564279,0.774000,uniform_ota_closed_form_expectation
FS1480,10000,0.95,6,7,medium,0.0500,0.00,0.950000,35000.000000,4082.589286,30917.410714,0.883355,1750.000000,204.129464,1354.500000,157.996205,0.774000,uniform_ota_closed_form_expectation
FS1481,10000,0.95,6,7,medium,0.0500,0.01,0.940500,35000.000000,4391.763393,30608.236607,0.874521,1750.000000,219.588170,1354.500000,169.961243,0.774000,uniform_ota_closed_form_expectation
FS1482,10000,0.95,6,7,medium,0.0500,0.05,0.902500,35000.000000,5628.459821,29371.540179,0.839187,1750.000000,281.422991,1354.500000,217.821395,0.774000,uniform_ota_closed_form_expectation
FS1483,10000,0.95,6,7,high,0.2000,0.00,0.950000,35000.000000,4082.589286,30917.410714,0.883355,7000.000000,816.517857,5418.000000,631.984821,0.774000,uniform_ota_closed_form_expectation
FS1484,10000,0.95,6,7,high,0.2000,0.01,0.940500,35000.000000,4391.763393,30608.236607,0.874521,7000.000000,878.352679,5418.000000,679.844973,0.774000,uniform_ota_closed_form_expectation
FS1485,10000,0.95,6,7,high,0.2000,0.05,0.902500,35000.000000,5628.459821,29371.540179,0.839187,7000.000000,1125.691964,5418.000000,871.285580,0.774000,uniform_ota_closed_form_expectation
FS1486,10000,0.95,6,14,low,0.0100,0.00,0.950000,70000.000000,5853.794643,64146.205357,0.916374,700.000000,58.537946,541.800000,45.308371,0.774000,uniform_ota_closed_form_expectation
FS1487,10000,0.95,6,14,low,0.0100,0.01,0.940500,70000.000000,6495.256696,63504.743304,0.907211,700.000000,64.952567,541.800000,50.273287,0.774000,uniform_ota_closed_form_expectation
FS1488,10000,0.95,6,14,low,0.0100,0.05,0.902500,70000.000000,9061.104911,60938.895089,0.870556,700.000000,90.611049,541.800000,70.132952,0.774000,uniform_ota_closed_form_expectation
FS1489,10000,0.95,6,14,medium,0.0500,0.00,0.950000,70000.000000,5853.794643,64146.205357,0.916374,3500.000000,292.689732,2709.000000,226.541853,0.774000,uniform_ota_closed_form_expectation
FS1490,10000,0.95,6,14,medium,0.0500,0.01,0.940500,70000.000000,6495.256696,63504.743304,0.907211,3500.000000,324.762835,2709.000000,251.366434,0.774000,uniform_ota_closed_form_expectation
FS1491,10000,0.95,6,14,medium,0.0500,0.05,0.902500,70000.000000,9061.104911,60938.895089,0.870556,3500.000000,453.055246,2709.000000,350.664760,0.774000,uniform_ota_closed_form_expectation
FS1492,10000,0.95,6,14,high,0.2000,0.00,0.950000,70000.000000,5853.794643,64146.205357,0.916374,14000.000000,1170.758929,10836.000000,906.167411,0.774000,uniform_ota_closed_form_expectation
FS1493,10000,0.95,6,14,high,0.2000,0.01,0.940500,70000.000000,6495.256696,63504.743304,0.907211,14000.000000,1299.051339,10836.000000,1005.465737,0.774000,uniform_ota_closed_form_expectation
FS1494,10000,0.95,6,14,high,0.2000,0.05,0.902500,70000.000000,9061.104911,60938.895089,0.870556,14000.000000,1812.220982,10836.000000,1402.659040,0.774000,uniform_ota_closed_form_expectation
FS1495,10000,0.95,6,30,low,0.0100,0.00,0.950000,150000.000000,9865.104167,140134.895833,0.934233,1500.000000,98.651042,1161.000000,76.355906,0.774000,uniform_ota_closed_form_expectation
FS1496,10000,0.95,6,30,low,0.0100,0.01,0.940500,150000.000000,11266.453125,138733.546875,0.924890,1500.000000,112.664531,1161.000000,87.202347,0.774000,uniform_ota_closed_form_expectation
FS1497,10000,0.95,6,30,low,0.0100,0.05,0.902500,150000.000000,16871.848958,133128.151042,0.887521,1500.000000,168.718490,1161.000000,130.588111,0.774000,uniform_ota_closed_form_expectation
FS1498,10000,0.95,6,30,medium,0.0500,0.00,0.950000,150000.000000,9865.104167,140134.895833,0.934233,7500.000000,493.255208,5805.000000,381.779531,0.774000,uniform_ota_closed_form_expectation
FS1499,10000,0.95,6,30,medium,0.0500,0.01,0.940500,150000.000000,11266.453125,138733.546875,0.924890,7500.000000,563.322656,5805.000000,436.011736,0.774000,uniform_ota_closed_form_expectation
FS1500,10000,0.95,6,30,medium,0.0500,0.05,0.902500,150000.000000,16871.848958,133128.151042,0.887521,7500.000000,843.592448,5805.000000,652.940555,0.774000,uniform_ota_closed_form_expectation
FS1501,10000,0.95,6,30,high,0.2000,0.00,0.950000,150000.000000,9865.104167,140134.895833,0.934233,30000.000000,1973.020833,23220.000000,1527.118125,0.774000,uniform_ota_closed_form_expectation
FS1502,10000,0.95,6,30,high,0.2000,0.01,0.940500,150000.000000,11266.453125,138733.546875,0.924890,30000.000000,2253.290625,23220.000000,1744.046944,0.774000,uniform_ota_closed_form_expectation
FS1503,10000,0.95,6,30,high,0.2000,0.05,0.902500,150000.000000,16871.848958,133128.151042,0.887521,30000.000000,3374.369792,23220.000000,2611.762219,0.774000,uniform_ota_closed_form_expectation
FS1504,10000,0.95,6,60,low,0.0100,0.00,0.950000,300000.000000,17370.052083,282629.947917,0.942100,3000.000000,173.700521,2322.000000,134.444203,0.774000,uniform_ota_closed_form_expectation
FS1505,10000,0.95,6,60,low,0.0100,0.01,0.940500,300000.000000,20196.351562,279803.648438,0.932679,3000.000000,201.963516,2322.000000,156.319761,0.774000,uniform_ota_closed_form_expectation
FS1506,10000,0.95,6,60,low,0.0100,0.05,0.902500,300000.000000,31501.549479,268498.450521,0.894995,3000.000000,315.015495,2322.000000,243.821993,0.774000,uniform_ota_closed_form_expectation
FS1507,10000,0.95,6,60,medium,0.0500,0.00,0.950000,300000.000000,17370.052083,282629.947917,0.942100,15000.000000,868.502604,11610.000000,672.221016,0.774000,uniform_ota_closed_form_expectation
FS1508,10000,0.95,6,60,medium,0.0500,0.01,0.940500,300000.000000,20196.351562,279803.648438,0.932679,15000.000000,1009.817578,11610.000000,781.598805,0.774000,uniform_ota_closed_form_expectation
FS1509,10000,0.95,6,60,medium,0.0500,0.05,0.902500,300000.000000,31501.549479,268498.450521,0.894995,15000.000000,1575.077474,11610.000000,1219.109965,0.774000,uniform_ota_closed_form_expectation
FS1510,10000,0.95,6,60,high,0.2000,0.00,0.950000,300000.000000,17370.052083,282629.947917,0.942100,60000.000000,3474.010417,46440.000000,2688.884063,0.774000,uniform_ota_closed_form_expectation
FS1511,10000,0.95,6,60,high,0.2000,0.01,0.940500,300000.000000,20196.351562,279803.648438,0.932679,60000.000000,4039.270313,46440.000000,3126.395222,0.774000,uniform_ota_closed_form_expectation
FS1512,10000,0.95,6,60,high,0.2000,0.05,0.902500,300000.000000,31501.549479,268498.450521,0.894995,60000.000000,6300.309896,46440.000000,4876.439859,0.774000,uniform_ota_closed_form_expectation
FS1513,10000,0.95,24,7,low,0.0100,0.00,0.950000,35000.000000,10571.428571,24428.571429,0.697959,350.000000,105.714286,270.900000,81.822857,0.774000,uniform_ota_closed_form_expectation
FS1514,10000,0.95,24,7,low,0.0100,0.01,0.940500,35000.000000,10815.714286,24184.285714,0.690980,350.000000,108.157143,270.900000,83.713629,0.774000,uniform_ota_closed_form_expectation
FS1515,10000,0.95,24,7,low,0.0100,0.05,0.902500,35000.000000,11792.857143,23207.142857,0.663061,350.000000,117.928571,270.900000,91.276714,0.774000,uniform_ota_closed_form_expectation
FS1516,10000,0.95,24,7,medium,0.0500,0.00,0.950000,35000.000000,10571.428571,24428.571429,0.697959,1750.000000,528.571429,1354.500000,409.114286,0.774000,uniform_ota_closed_form_expectation
FS1517,10000,0.95,24,7,medium,0.0500,0.01,0.940500,35000.000000,10815.714286,24184.285714,0.690980,1750.000000,540.785714,1354.500000,418.568143,0.774000,uniform_ota_closed_form_expectation
FS1518,10000,0.95,24,7,medium,0.0500,0.05,0.902500,35000.000000,11792.857143,23207.142857,0.663061,1750.000000,589.642857,1354.500000,456.383571,0.774000,uniform_ota_closed_form_expectation
FS1519,10000,0.95,24,7,high,0.2000,0.00,0.950000,35000.000000,10571.428571,24428.571429,0.697959,7000.000000,2114.285714,5418.000000,1636.457143,0.774000,uniform_ota_closed_form_expectation
FS1520,10000,0.95,24,7,high,0.2000,0.01,0.940500,35000.000000,10815.714286,24184.285714,0.690980,7000.000000,2163.142857,5418.000000,1674.272571,0.774000,uniform_ota_closed_form_expectation
FS1521,10000,0.95,24,7,high,0.2000,0.05,0.902500,35000.000000,11792.857143,23207.142857,0.663061,7000.000000,2358.571429,5418.000000,1825.534286,0.774000,uniform_ota_closed_form_expectation
